Author,Institution,Venue,Year,AjustedCount
James M. Rehg,Georgia Institute of Technology,ECCV,2012,0.8333333333333333
James M. Rehg,Georgia Institute of Technology,CVPR,2011,0.3333333333333333
James M. Rehg,Georgia Institute of Technology,ICCV,2009,0.8333333333333333
James M. Rehg,Georgia Institute of Technology,CVPR,2004,0.9166666666666665
James M. Rehg,Georgia Institute of Technology,CVPR,2003,0.25
James M. Rehg,Georgia Institute of Technology,ECCV,2018,0.6666666666666666
James M. Rehg,Georgia Institute of Technology,ICML,2005,0.6666666666666666
James M. Rehg,Georgia Institute of Technology,UIST,2006,0.5
James M. Rehg,Georgia Institute of Technology,ICCV,2012,0.1
James M. Rehg,Georgia Institute of Technology,ECCV,2006,0.6666666666666666
James M. Rehg,Georgia Institute of Technology,IROS,2012,0.6666666666666666
James M. Rehg,Georgia Institute of Technology,CVPR,1999,0.8333333333333333
James M. Rehg,Georgia Institute of Technology,CVPR,2014,0.7333333333333334
James M. Rehg,Georgia Institute of Technology,ECCV,1994,0.5
James M. Rehg,Georgia Institute of Technology,ICCV,2007,0.2
James M. Rehg,Georgia Institute of Technology,ICCV,1999,0.75
James M. Rehg,Georgia Institute of Technology,ICRA,2016,0.2
James M. Rehg,Georgia Institute of Technology,CVPR,2015,0.75
James M. Rehg,Georgia Institute of Technology,CVPR,2000,0.75
James M. Rehg,Georgia Institute of Technology,CVPR,1997,0.8333333333333333
James M. Rehg,Georgia Institute of Technology,CVPR,2013,0.5588235294117647
James M. Rehg,Georgia Institute of Technology,CVPR,2018,0.3333333333333333
James M. Rehg,Georgia Institute of Technology,IROS,2007,0.3333333333333333
James M. Rehg,Georgia Institute of Technology,IROS,2009,0.3333333333333333
James M. Rehg,Georgia Institute of Technology,NeurIPS,2003,0.3333333333333333
James M. Rehg,Georgia Institute of Technology,ICRA,2017,0.14285714285714285
James M. Rehg,Georgia Institute of Technology,ICRA,2011,0.3333333333333333
James M. Rehg,Georgia Institute of Technology,ICRA,1991,0.5
James M. Rehg,Georgia Institute of Technology,CVPR,2010,0.2
James M. Rehg,Georgia Institute of Technology,VIS,2013,0.5
James M. Rehg,Georgia Institute of Technology,ICML,2018,0.16666666666666666
James M. Rehg,Georgia Institute of Technology,ICML,2017,0.14285714285714285
James M. Rehg,Georgia Institute of Technology,CVPR,2006,0.8333333333333333
James M. Rehg,Georgia Institute of Technology,CVPR,2001,0.3333333333333333
James M. Rehg,Georgia Institute of Technology,ICCV,2005,0.25
James M. Rehg,Georgia Institute of Technology,IROS,2015,0.2
James M. Rehg,Georgia Institute of Technology,CVPR,2019,0.125
James M. Rehg,Georgia Institute of Technology,IROS,2014,0.2
James M. Rehg,Georgia Institute of Technology,ICRA,2019,0.4
James M. Rehg,Georgia Institute of Technology,NeurIPS,2015,0.2
James M. Rehg,Georgia Institute of Technology,ICRA,2013,0.3333333333333333
James M. Rehg,Georgia Institute of Technology,CHI,2017,0.25
James M. Rehg,Georgia Institute of Technology,ICRA,2018,0.2
Saibal Mukhopadhyay,Georgia Institute of Technology,MICRO,2006,0.2
Saibal Mukhopadhyay,Georgia Institute of Technology,MICRO,2015,0.3333333333333333
Saibal Mukhopadhyay,Georgia Institute of Technology,ISCA,2017,0.25
Saibal Mukhopadhyay,Georgia Institute of Technology,ICCAD,2019,0.1111111111111111
Saibal Mukhopadhyay,Georgia Institute of Technology,HPCA,2016,0.3333333333333333
Saibal Mukhopadhyay,Georgia Institute of Technology,MICRO,2019,0.5
Ling Liu,Georgia Institute of Technology,SIGIR,2004,0.5
Ling Liu,Georgia Institute of Technology,KDD,2013,0.5
Ling Liu,Georgia Institute of Technology,ICDE,2015,0.2
Ling Liu,Georgia Institute of Technology,VLDB,2003,0.2
Ling Liu,Georgia Institute of Technology,WWW,2005,0.3333333333333333
Ling Liu,Georgia Institute of Technology,ICDE,2011,0.5
Ling Liu,Georgia Institute of Technology,ICDE,2004,0.3333333333333333
Ling Liu,Georgia Institute of Technology,WWW,2004,0.25
Ling Liu,Georgia Institute of Technology,CCS,2005,0.5
Ling Liu,Georgia Institute of Technology,ICSE,1997,0.25
Ling Liu,Georgia Institute of Technology,VLDB,2009,1.0
Ling Liu,Georgia Institute of Technology,ICDE,2000,0.3333333333333333
Ling Liu,Georgia Institute of Technology,WWW,2008,0.25
Ling Liu,Georgia Institute of Technology,VLDB,2013,0.6666666666666666
Ling Liu,Georgia Institute of Technology,KDD,2009,0.25
Ling Liu,Georgia Institute of Technology,VLDB,1992,0.5
Ling Liu,Georgia Institute of Technology,VLDB,2010,0.2
Ling Liu,Georgia Institute of Technology,ICDE,2007,0.5
Ling Liu,Georgia Institute of Technology,KDD,2015,0.3333333333333333
Ling Liu,Georgia Institute of Technology,KDD,2014,0.5
Ling Liu,Georgia Institute of Technology,ICDE,1999,1.0
Ling Liu,Georgia Institute of Technology,S&P,2019,0.2
Ling Liu,Georgia Institute of Technology,ICDE,1998,0.5
Ling Liu,Georgia Institute of Technology,SIGIR,2006,0.3333333333333333
Ling Liu,Georgia Institute of Technology,ICDE,2010,0.3333333333333333
Ling Liu,Georgia Institute of Technology,VLDB,2015,0.25
Ling Liu,Georgia Institute of Technology,S&P,2008,0.3333333333333333
Ling Liu,Georgia Institute of Technology,KDD,2010,0.25
Ling Liu,Georgia Institute of Technology,SIGMOD,2006,0.5
Ling Liu,Georgia Institute of Technology,HPDC,2015,0.2
Ling Liu,Georgia Institute of Technology,CCS,2018,0.2
Sam Greenberg,Georgia Institute of Technology,SODA,2009,0.3333333333333333
Alenka Zajic,Georgia Institute of Technology,ISCA,2017,0.2
Alenka Zajic,Georgia Institute of Technology,ISSTA,2016,0.2
Alenka Zajic,Georgia Institute of Technology,ISCA,2011,0.3333333333333333
Alenka Zajic,Georgia Institute of Technology,MICRO,2016,0.25
Alenka Zajic,Georgia Institute of Technology,ISCA,2015,0.3333333333333333
Alenka Zajic,Georgia Institute of Technology,USENIX,2018,0.14285714285714285
Alenka Zajic,Georgia Institute of Technology,ICSE,2019,0.16666666666666666
Alenka Zajic,Georgia Institute of Technology,MICRO,2019,0.2
Alenka Zajic,Georgia Institute of Technology,MICRO,2018,0.25
Alenka Zajic,Georgia Institute of Technology,HPCA,2020,0.5
Robert J. Butera,Georgia Institute of Technology,NeurIPS,2008,0.2
Siva Theja Maguluri,Georgia Institute of Technology,SIGMETRICS,2018,0.45
Sadra Yazdanbod,Georgia Institute of Technology,STOC,2017,0.25
Sadra Yazdanbod,Georgia Institute of Technology,ICML,2016,0.2
Samuel Dambreville,Georgia Institute of Technology,ECCV,2008,0.25
Samuel Dambreville,Georgia Institute of Technology,CVPR,2008,0.5333333333333333
Samuel Dambreville,Georgia Institute of Technology,CVPR,2009,0.25
Samuel Dambreville,Georgia Institute of Technology,ECCV,2006,0.3333333333333333
David Durfee,Georgia Institute of Technology,SODA,2018,0.5
David Durfee,Georgia Institute of Technology,FOCS,2017,0.5
David Durfee,Georgia Institute of Technology,STOC,2015,0.6666666666666666
David Durfee,Georgia Institute of Technology,SODA,2019,0.3333333333333333
David Durfee,Georgia Institute of Technology,SODA,2020,1.0
David Durfee,Georgia Institute of Technology,STOC,2017,0.4
David Durfee,Georgia Institute of Technology,STOC,2019,0.5
David Durfee,Georgia Institute of Technology,FOCS,2016,0.2
Jimeng Sun,Georgia Institute of Technology,VLDB,2003,0.3333333333333333
Jimeng Sun,Georgia Institute of Technology,VLDB,2005,0.3333333333333333
Jimeng Sun,Georgia Institute of Technology,KDD,2007,0.25
Jimeng Sun,Georgia Institute of Technology,KDD,2006,0.3333333333333333
Jimeng Sun,Georgia Institute of Technology,KDD,2010,0.14285714285714285
Jimeng Sun,Georgia Institute of Technology,NeurIPS,2016,0.16666666666666666
Jimeng Sun,Georgia Institute of Technology,ICDE,2004,0.5
Jimeng Sun,Georgia Institute of Technology,KDD,2015,0.625
Jimeng Sun,Georgia Institute of Technology,KDD,2008,0.6000000000000001
Jimeng Sun,Georgia Institute of Technology,ICDE,2003,0.3333333333333333
Jimeng Sun,Georgia Institute of Technology,KDD,2018,0.65
Jimeng Sun,Georgia Institute of Technology,NAACL,2018,0.4
Jimeng Sun,Georgia Institute of Technology,KDD,2017,1.1357142857142857
Jimeng Sun,Georgia Institute of Technology,KDD,2012,0.25
Jimeng Sun,Georgia Institute of Technology,KDD,2016,0.625
Jimeng Sun,Georgia Institute of Technology,KDD,2014,0.3333333333333333
Jimeng Sun,Georgia Institute of Technology,NeurIPS,2018,0.5
Jimeng Sun,Georgia Institute of Technology,IJCAI,2019,1.3166666666666667
Jimeng Sun,Georgia Institute of Technology,WWW,2017,0.16666666666666666
Jimeng Sun,Georgia Institute of Technology,WWW,2015,0.3333333333333333
Jimeng Sun,Georgia Institute of Technology,ICDE,2007,0.2
Jimeng Sun,Georgia Institute of Technology,ICS,2019,0.16666666666666666
Jimeng Sun,Georgia Institute of Technology,VLDB,2019,0.07142857142857142
Jimeng Sun,Georgia Institute of Technology,ACL,2019,0.4
Jimeng Sun,Georgia Institute of Technology,WWW,2019,0.25
Jimeng Sun,Georgia Institute of Technology,WWW,2020,0.2
Irfan Essa,Georgia Institute of Technology,UbiComp,2013,0.2
Irfan Essa,Georgia Institute of Technology,CVPR,2006,0.5833333333333333
Irfan Essa,Georgia Institute of Technology,ECCV,2004,0.5
Irfan Essa,Georgia Institute of Technology,ICCV,2012,0.1
Irfan Essa,Georgia Institute of Technology,CVPR,2010,0.8333333333333333
Irfan Essa,Georgia Institute of Technology,CVPR,2012,0.3333333333333333
Irfan Essa,Georgia Institute of Technology,CHI,2009,0.3333333333333333
Irfan Essa,Georgia Institute of Technology,CVPR,2014,0.25
Irfan Essa,Georgia Institute of Technology,CVPR,2005,0.5
Irfan Essa,Georgia Institute of Technology,KDD,2013,0.029411764705882353
Irfan Essa,Georgia Institute of Technology,UbiComp,2015,0.3333333333333333
Irfan Essa,Georgia Institute of Technology,CVPR,2004,0.5333333333333333
Irfan Essa,Georgia Institute of Technology,NeurIPS,2000,0.5
Irfan Essa,Georgia Institute of Technology,VIS,2010,0.16666666666666666
Irfan Essa,Georgia Institute of Technology,ICCV,2001,0.5
Irfan Essa,Georgia Institute of Technology,ICCV,2011,0.3333333333333333
Irfan Essa,Georgia Institute of Technology,CVPR,2003,0.3333333333333333
Irfan Essa,Georgia Institute of Technology,SIGGRAPH,2003,0.2
Irfan Essa,Georgia Institute of Technology,SIGGRAPH,2000,0.25
Irfan Essa,Georgia Institute of Technology,SIGGRAPH,2005,0.25
Irfan Essa,Georgia Institute of Technology,ICCV,1995,0.5
Irfan Essa,Georgia Institute of Technology,ICCV,1999,0.3333333333333333
Irfan Essa,Georgia Institute of Technology,CVPR,2011,0.3333333333333333
Irfan Essa,Georgia Institute of Technology,NeurIPS,1994,0.3333333333333333
Irfan Essa,Georgia Institute of Technology,UbiComp,2012,0.4583333333333333
Irfan Essa,Georgia Institute of Technology,CVPR,2019,0.3055555555555555
Irfan Essa,Georgia Institute of Technology,ICCV,2019,0.4
Irfan Essa,Georgia Institute of Technology,ICRA,2019,0.25
Robert McColl,Georgia Institute of Technology,ICS,2012,0.3333333333333333
Antonio Blanca,Georgia Institute of Technology,SODA,2018,0.5
Arindam Khan,Georgia Institute of Technology,SODA,2014,0.5
Arindam Khan,Georgia Institute of Technology,SODA,2016,0.3333333333333333
Charles L. Isbell,Georgia Institute of Technology,NeurIPS,2017,0.5
Charles L. Isbell,Georgia Institute of Technology,UbiComp,2004,0.6666666666666666
Charles L. Isbell,Georgia Institute of Technology,ICML,2019,0.5
Charles L. Isbell,Georgia Institute of Technology,NeurIPS,2002,0.25
Charles L. Isbell,Georgia Institute of Technology,NeurIPS,2009,0.5
Charles L. Isbell,Georgia Institute of Technology,ICML,2009,0.25
Charles L. Isbell,Georgia Institute of Technology,NeurIPS,2007,0.6666666666666666
Charles L. Isbell,Georgia Institute of Technology,IROS,2016,0.2
Charles L. Isbell,Georgia Institute of Technology,NeurIPS,1996,0.3333333333333333
Charles L. Isbell,Georgia Institute of Technology,CVPR,2005,0.16666666666666666
Charles L. Isbell,Georgia Institute of Technology,NeurIPS,2001,0.5
Charles L. Isbell,Georgia Institute of Technology,SIGGRAPH,2009,0.25
Charles L. Isbell,Georgia Institute of Technology,ICML,2013,0.3333333333333333
Charles L. Isbell,Georgia Institute of Technology,ICML,2014,0.25
Charles L. Isbell,Georgia Institute of Technology,OOPSLA,2008,0.25
Charles L. Isbell,Georgia Institute of Technology,NeurIPS,1998,0.5
Charles L. Isbell,Georgia Institute of Technology,ICML,2006,0.5
Charles L. Isbell,Georgia Institute of Technology,NeurIPS,1999,0.5
Timothy Duff,Georgia Institute of Technology,ICCV,2019,0.25
Timothy Duff,Georgia Institute of Technology,LICS,2017,0.25
Abhishek Banerjee,Georgia Institute of Technology,CRYPTO,2014,0.5
Daniel I. Goldman,Georgia Institute of Technology,ICRA,2017,0.16666666666666666
Daniel I. Goldman,Georgia Institute of Technology,IROS,2017,0.3333333333333333
Daniel I. Goldman,Georgia Institute of Technology,ICRA,2015,0.2
Paul Glotfelter,Georgia Institute of Technology,ICRA,2019,0.3333333333333333
Christian M. Hubicki,Georgia Institute of Technology,ICRA,2017,0.16666666666666666
Christian M. Hubicki,Georgia Institute of Technology,IROS,2016,0.25
Christian M. Hubicki,Georgia Institute of Technology,ICRA,2016,0.65
Christian M. Hubicki,Georgia Institute of Technology,ICRA,2019,0.5833333333333333
Huan Xu,Georgia Institute of Technology,ICML,2014,1.0
Huan Xu,Georgia Institute of Technology,NeurIPS,2018,0.5
Huan Xu,Georgia Institute of Technology,ICML,2012,1.9999999999999998
Huan Xu,Georgia Institute of Technology,NeurIPS,2015,0.5
Huan Xu,Georgia Institute of Technology,NeurIPS,2019,0.9999999999999999
Huan Xu,Georgia Institute of Technology,NeurIPS,2016,1.0
Huan Xu,Georgia Institute of Technology,NeurIPS,2012,0.6666666666666666
Huan Xu,Georgia Institute of Technology,ICML,2019,0.9166666666666665
Huan Xu,Georgia Institute of Technology,ICML,2017,0.2222222222222222
Huan Xu,Georgia Institute of Technology,NeurIPS,2013,0.9166666666666665
Huan Xu,Georgia Institute of Technology,CVPR,2016,0.16666666666666666
Huan Xu,Georgia Institute of Technology,ICML,2016,1.0
Huan Xu,Georgia Institute of Technology,CVPR,2014,0.25
Huan Xu,Georgia Institute of Technology,NeurIPS,2006,0.5
Huan Xu,Georgia Institute of Technology,NeurIPS,2014,1.4999999999999998
Huan Xu,Georgia Institute of Technology,ICML,2013,0.8333333333333333
Huan Xu,Georgia Institute of Technology,ICML,2011,0.5
Huan Xu,Georgia Institute of Technology,IJCAI,2011,0.5
Huan Xu,Georgia Institute of Technology,ICML,2018,0.6666666666666666
Huan Xu,Georgia Institute of Technology,ECCV,2012,0.2
A.Y. Johnson,Georgia Institute of Technology,CVPR,2005,0.16666666666666666
Chin-Hui Lee,Georgia Institute of Technology,ICCV,2012,0.2
Chin-Hui Lee,Georgia Institute of Technology,ACL,1991,0.5
Chin-Hui Lee,Georgia Institute of Technology,ICCV,2007,0.5
Jeremy Lewi,Georgia Institute of Technology,NeurIPS,2008,0.2
Alexandra Boldyreva,Georgia Institute of Technology,CRYPTO,2011,0.6666666666666666
Alexandra Boldyreva,Georgia Institute of Technology,CCS,2003,0.5
Alexandra Boldyreva,Georgia Institute of Technology,EUROCRYPT,2012,0.75
Alexandra Boldyreva,Georgia Institute of Technology,CRYPTO,2009,1.0
Alexandra Boldyreva,Georgia Institute of Technology,CRYPTO,2007,1.0
Alexandra Boldyreva,Georgia Institute of Technology,EUROCRYPT,2000,0.3333333333333333
Alexandra Boldyreva,Georgia Institute of Technology,CRYPTO,2001,0.25
Alexandra Boldyreva,Georgia Institute of Technology,EUROCRYPT,2004,0.6666666666666666
Alexandra Boldyreva,Georgia Institute of Technology,CRYPTO,2008,0.6666666666666666
Alexandra Boldyreva,Georgia Institute of Technology,CRYPTO,2006,1.0
Alexandra Boldyreva,Georgia Institute of Technology,USENIX,2014,0.16666666666666666
Alexandra Boldyreva,Georgia Institute of Technology,CRYPTO,2005,0.5
Alexandra Boldyreva,Georgia Institute of Technology,CRYPTO,2000,1.0
Alexandra Boldyreva,Georgia Institute of Technology,S&P,2007,0.5
Alexandra Boldyreva,Georgia Institute of Technology,CCS,2012,1.0
Alexandra Boldyreva,Georgia Institute of Technology,SIGGRAPH,2006,0.25
Alexandra Boldyreva,Georgia Institute of Technology,CCS,2007,0.5
Alexandra Boldyreva,Georgia Institute of Technology,ISCA,2005,0.2
Alexandra Boldyreva,Georgia Institute of Technology,CRYPTO,2017,0.6666666666666666
Advait Jain,Georgia Institute of Technology,IROS,2008,0.25
Shing-Tung Yau,Harvard University,CVPR,2010,0.16666666666666666
Shing-Tung Yau,Harvard University,ECCV,2010,0.25
James M. Robins,Harvard University,IJCAI,2009,0.3333333333333333
Lawrence S. Moss,Indiana University Bloomington,ACL,1993,0.3333333333333333
Lawrence S. Moss,Indiana University Bloomington,LICS,1989,0.3333333333333333
Lawrence S. Moss,Indiana University Bloomington,CRYPTO,1990,0.5
Michael Mitzenmacher,Harvard University,SIGCOMM,1998,0.25
Michael Mitzenmacher,Harvard University,STOC,2000,0.25
Michael Mitzenmacher,Harvard University,STOC,1997,0.2
Michael Mitzenmacher,Harvard University,STOC,1998,0.625
Michael Mitzenmacher,Harvard University,SODA,1998,0.3333333333333333
Michael Mitzenmacher,Harvard University,FOCS,1996,2.0
Michael Mitzenmacher,Harvard University,USENIX,2010,0.3333333333333333
Michael Mitzenmacher,Harvard University,SIGCOMM,2006,0.2
Michael Mitzenmacher,Harvard University,SODA,2012,0.8999999999999999
Michael Mitzenmacher,Harvard University,KDD,2009,0.16666666666666666
Michael Mitzenmacher,Harvard University,WWW,2000,0.25
Michael Mitzenmacher,Harvard University,WWW,1999,0.25
Michael Mitzenmacher,Harvard University,SODA,2008,0.75
Michael Mitzenmacher,Harvard University,RECOMB,2003,0.3333333333333333
Michael Mitzenmacher,Harvard University,WWW,2014,0.3333333333333333
Michael Mitzenmacher,Harvard University,SODA,2002,0.3333333333333333
Michael Mitzenmacher,Harvard University,WWW,2017,0.6666666666666666
Michael Mitzenmacher,Harvard University,KDD,2015,0.2
Michael Mitzenmacher,Harvard University,SODA,2000,0.5333333333333333
Michael Mitzenmacher,Harvard University,SODA,2001,0.5
Michael Mitzenmacher,Harvard University,NeurIPS,2018,2.333333333333333
Michael Mitzenmacher,Harvard University,ICML,2014,0.6666666666666666
Michael Mitzenmacher,Harvard University,SIGCOMM,2015,0.125
Michael Mitzenmacher,Harvard University,PODS,2018,1.0
Michael Mitzenmacher,Harvard University,PODS,2016,0.5
Michael Mitzenmacher,Harvard University,ICML,2018,0.14285714285714285
Michael Mitzenmacher,Harvard University,PODS,2017,0.25
Michael Mitzenmacher,Harvard University,STOC,1995,0.25
Michael Mitzenmacher,Harvard University,SIGCOMM,2010,0.5
Michael Mitzenmacher,Harvard University,S&P,2017,0.5
Michael Mitzenmacher,Harvard University,NeurIPS,2016,0.3333333333333333
Michael Mitzenmacher,Harvard University,STOC,2020,0.5
Michael Mitzenmacher,Harvard University,FOCS,2018,1.0
Michael Mitzenmacher,Harvard University,PODS,2019,0.5
Salil P. Vadhan,Harvard University,CRYPTO,2010,0.6666666666666666
Salil P. Vadhan,Harvard University,FOCS,1999,0.6666666666666666
Salil P. Vadhan,Harvard University,FOCS,2000,0.5
Salil P. Vadhan,Harvard University,SODA,2008,0.5
Salil P. Vadhan,Harvard University,STOC,2003,0.5
Salil P. Vadhan,Harvard University,STOC,1998,1.0333333333333332
Salil P. Vadhan,Harvard University,CRYPTO,1998,0.25
Salil P. Vadhan,Harvard University,FOCS,2015,0.7
Salil P. Vadhan,Harvard University,STOC,2012,1.0
Salil P. Vadhan,Harvard University,ICML,2016,0.5
Salil P. Vadhan,Harvard University,CRYPTO,2013,1.0
Salil P. Vadhan,Harvard University,CRYPTO,2001,0.2857142857142857
Salil P. Vadhan,Harvard University,STOC,2009,0.45
Salil P. Vadhan,Harvard University,STOC,1999,1.0
Salil P. Vadhan,Harvard University,STOC,2002,0.25
Salil P. Vadhan,Harvard University,CRYPTO,2009,0.25
Salil P. Vadhan,Harvard University,CRYPTO,2011,0.3333333333333333
Salil P. Vadhan,Harvard University,STOC,2006,0.8333333333333333
Salil P. Vadhan,Harvard University,STOC,2013,0.3333333333333333
Salil P. Vadhan,Harvard University,EUROCRYPT,2010,0.6000000000000001
Salil P. Vadhan,Harvard University,FOCS,2012,0.9333333333333333
Salil P. Vadhan,Harvard University,ICS,2011,0.5
Salil P. Vadhan,Harvard University,CRYPTO,2006,0.6666666666666666
Salil P. Vadhan,Harvard University,FOCS,2008,0.5
Salil P. Vadhan,Harvard University,FOCS,1997,0.5
Salil P. Vadhan,Harvard University,CRYPTO,2007,1.6666666666666665
Salil P. Vadhan,Harvard University,STOC,2000,1.0
Salil P. Vadhan,Harvard University,FOCS,2017,0.5
Salil P. Vadhan,Harvard University,CRYPTO,2012,0.5
Salil P. Vadhan,Harvard University,FOCS,2007,1.0
Salil P. Vadhan,Harvard University,PODS,2016,0.3333333333333333
Salil P. Vadhan,Harvard University,NeurIPS,2016,0.5
Salil P. Vadhan,Harvard University,CRYPTO,2019,0.25
Brent A. Coull,Harvard University,NeurIPS,2017,1.0
Dirk Van Gucht,Indiana University Bloomington,PODS,1990,0.3333333333333333
Dirk Van Gucht,Indiana University Bloomington,PODS,1994,0.5833333333333333
Dirk Van Gucht,Indiana University Bloomington,SIGMOD,1990,0.3333333333333333
Dirk Van Gucht,Indiana University Bloomington,PODS,2015,0.25
Dirk Van Gucht,Indiana University Bloomington,PODS,2007,0.3333333333333333
Dirk Van Gucht,Indiana University Bloomington,PODS,1985,0.5
Dirk Van Gucht,Indiana University Bloomington,PODS,1988,0.5
Dirk Van Gucht,Indiana University Bloomington,SIGMOD,1992,0.1111111111111111
Dirk Van Gucht,Indiana University Bloomington,SIGMOD,1988,0.5
Dirk Van Gucht,Indiana University Bloomington,SIGMOD,1996,0.3333333333333333
Dirk Van Gucht,Indiana University Bloomington,VLDB,1988,0.5
Dirk Van Gucht,Indiana University Bloomington,VLDB,1985,0.5
Dirk Van Gucht,Indiana University Bloomington,PODS,1997,0.5
Dirk Van Gucht,Indiana University Bloomington,PODS,2005,0.5
Dirk Van Gucht,Indiana University Bloomington,LICS,2017,0.3333333333333333
Dirk Van Gucht,Indiana University Bloomington,SIGMOD,1989,0.3333333333333333
Dirk Van Gucht,Indiana University Bloomington,PODS,1984,0.5
Dirk Van Gucht,Indiana University Bloomington,PODS,2006,0.25
Dirk Van Gucht,Indiana University Bloomington,PODS,1993,0.3333333333333333
Dirk Van Gucht,Indiana University Bloomington,PODS,1998,0.25
Dirk Van Gucht,Indiana University Bloomington,FOCS,1992,0.25
Dirk Van Gucht,Indiana University Bloomington,VLDB,2013,0.2
Dirk Van Gucht,Indiana University Bloomington,KDD,2006,0.3333333333333333
Andrew J. Saykin,Indiana University Bloomington,CVPR,2012,0.1
Andrew J. Saykin,Indiana University Bloomington,RECOMB,2017,0.1111111111111111
Andrew J. Saykin,Indiana University Bloomington,NeurIPS,2017,0.25
Roger W. Brockett,Harvard University,ICRA,1988,1.0
Na Li,Harvard University,NeurIPS,2019,0.6666666666666666
Na Li,Harvard University,IJCAI,2016,0.25
Na Li,Harvard University,ICML,2017,0.5
Qin Zhang,Indiana University Bloomington,KDD,2017,1.0
Qin Zhang,Indiana University Bloomington,PODS,2019,0.6666666666666666
Qin Zhang,Indiana University Bloomington,NeurIPS,2018,1.0
Qin Zhang,Indiana University Bloomington,SIGMOD,2016,0.5
Qin Zhang,Indiana University Bloomington,ICML,2017,0.5
Qin Zhang,Indiana University Bloomington,SIGMOD,2008,0.3333333333333333
Qin Zhang,Indiana University Bloomington,PODS,2010,0.25
Qin Zhang,Indiana University Bloomington,STOC,2012,1.0
Qin Zhang,Indiana University Bloomington,SODA,2009,0.5
Qin Zhang,Indiana University Bloomington,PODS,2018,1.5
Qin Zhang,Indiana University Bloomington,NeurIPS,2016,0.5
Qin Zhang,Indiana University Bloomington,FOCS,2016,1.0
Qin Zhang,Indiana University Bloomington,SODA,2010,0.5
Qin Zhang,Indiana University Bloomington,SIGMOD,2014,0.2
Qin Zhang,Indiana University Bloomington,VLDB,2017,1.0
Qin Zhang,Indiana University Bloomington,KDD,2019,0.5
Qin Zhang,Indiana University Bloomington,SODA,2014,0.5
Qin Zhang,Indiana University Bloomington,PODS,2015,0.25
Daniel Leivant,Indiana University Bloomington,LICS,1989,2.0
Daniel Leivant,Indiana University Bloomington,LICS,2002,2.0
Daniel Leivant,Indiana University Bloomington,FOCS,2020,1.0
Daniel Leivant,Indiana University Bloomington,POPL,1985,1.0
Daniel Leivant,Indiana University Bloomington,FOCS,1998,1.0
Daniel Leivant,Indiana University Bloomington,ICFP,1990,1.0
Daniel Leivant,Indiana University Bloomington,FOCS,1994,1.0
Daniel Leivant,Indiana University Bloomington,LICS,1999,1.0
Daniel Leivant,Indiana University Bloomington,POPL,1983,2.0
Daniel Leivant,Indiana University Bloomington,LICS,2004,1.0
Daniel Leivant,Indiana University Bloomington,POPL,1987,0.5
Daniel Leivant,Indiana University Bloomington,FOCS,1983,1.0
Daniel Leivant,Indiana University Bloomington,LICS,1994,1.5
Daniel Leivant,Indiana University Bloomington,POPL,1993,1.0
Daniel Leivant,Indiana University Bloomington,LICS,1991,1.0
Jun S. Liu,Harvard University,RECOMB,2002,0.3666666666666667
Shannon L. Risacher,Indiana University Bloomington,CVPR,2012,0.1
Shannon L. Risacher,Indiana University Bloomington,NeurIPS,2012,0.125
Robert D. Howe,Harvard University,ICRA,2011,0.5
Robert D. Howe,Harvard University,ICRA,2007,0.5
Robert D. Howe,Harvard University,ICRA,1993,0.5
Robert D. Howe,Harvard University,IROS,2012,0.2
Robert D. Howe,Harvard University,ICRA,2010,0.7
Robert D. Howe,Harvard University,ICRA,2012,0.2
Robert D. Howe,Harvard University,ICRA,2016,0.5333333333333333
Robert D. Howe,Harvard University,ICRA,2004,0.5333333333333333
Robert D. Howe,Harvard University,ICRA,2017,0.6666666666666666
Robert D. Howe,Harvard University,IROS,2003,0.5
Robert D. Howe,Harvard University,ICRA,2014,0.16666666666666666
Robert D. Howe,Harvard University,IROS,1996,0.25
Robert D. Howe,Harvard University,IROS,2015,0.16666666666666666
Robert D. Howe,Harvard University,ICRA,2018,0.75
Geoffrey C. Fox,Indiana University Bloomington,HPDC,1996,0.8333333333333333
Geoffrey C. Fox,Indiana University Bloomington,ICS,1987,1.0
Geoffrey C. Fox,Indiana University Bloomington,ICS,1993,0.25
Geoffrey C. Fox,Indiana University Bloomington,HPDC,1993,0.2
Geoffrey C. Fox,Indiana University Bloomington,HPDC,1992,0.25
Geoffrey C. Fox,Indiana University Bloomington,HPDC,1997,0.5
Geoffrey C. Fox,Indiana University Bloomington,NeurIPS,1990,0.25
Geoffrey C. Fox,Indiana University Bloomington,IROS,1990,0.5
Steven J. Gortler,Harvard University,SIGGRAPH,2001,0.7833333333333332
Steven J. Gortler,Harvard University,ICCV,2007,0.3333333333333333
Steven J. Gortler,Harvard University,CVPR,2011,0.25
Steven J. Gortler,Harvard University,ECCV,2002,0.25
Steven J. Gortler,Harvard University,CVPR,2015,0.5
Steven J. Gortler,Harvard University,ICCV,2009,0.16666666666666666
Steven J. Gortler,Harvard University,SIGGRAPH,2000,0.5333333333333333
Steven J. Gortler,Harvard University,SIGGRAPH,1994,0.3333333333333333
Steven J. Gortler,Harvard University,ECCV,2016,0.2
Steven J. Gortler,Harvard University,SIGGRAPH,1996,0.25
Steven J. Gortler,Harvard University,SIGGRAPH,1998,0.25
Steven J. Gortler,Harvard University,SIGGRAPH,2002,0.3333333333333333
